,GENRE,authorKorean,authorEnglish,workTitle,translator,sourceTitle,publisher,yearCreated,authorEnglish2
1121,Fiction,채만식,Ch'ae Manshik,"A Man Called HŭNgbo (Hŭngbo-Sshi, 1939)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1122,Fiction,채만식,Ch'ae Man-shik,A Ready-Made Life,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Ch'ae Man shik/Ch'ae Man-shik
1123,Fiction,채만식,Ch'ae Manshik,"A Three-Way Conversation On Kungmin Literature (Kungmin Munhak ŬI Kongjak Chŏngdamhoe, 1941)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1124,Fiction,채만식,Ch'ae Manshik,"A Writing Worm's Life (Munch'Ung Iran Chonjae, 1935)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1125,Fiction,채만식,Ch'ae Manshik,"Angel For A Day (Sŏllyang Hagoshiptŏn Nal, 1960)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1126,Fiction,채만식,Ch'ae Manshik,"Blind Man Shim: A Play In Three Acts (Shim Pongsa, 1947)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1127,Fiction,채만식,Ch'ae Manshik,"Challenges Facing Today's Writers (Hyŏndae Chakka Ch'angjak Koshim Haptamhoe, 1937)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1128,Fiction,채만식,Ch'ae Mansik,Constable Maeng,Joel Stevenson,"Acta Koreana, V.2 P.145-152",Academia Koreana,1999.07,Ch'ae Mansik
1129,Fiction,채만식,Ch'ae Manshik,Constable Maeng,Bruce Fulton,Waxen Wings: The Acta Koreana Anthology Of Short Fiction From Korea,koryo,2011.0,Ch'ae Manshik
1130,Fiction,채만식,Ch'ae Manshik,"Egg On My Face (Hŏhŏ Mangshin Haettkun, 1930)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1131,Fiction,채만식,Ch'ae Manshik,"In Three Directions (Segillo, 1924)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1132,Fiction,채만식,Ch'ae Manshik,"Juvesenility (Somang, 1938)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1133,Fiction,채만식,Ch'ae Manshik,"Mister Pang (Misŭt'o Pang, 1946)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1134,Fiction,채만식,Chʻae Man-sik,"Mister Pang (Misŭtʻŏ Pang, 1946)","Bruce Fulton, Ju-Chan Fulton",Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Ch`ae Man sik/Ch`ae Man-sik/Chʻae Man-sik
1135,Fiction,채만식,Ch'ae Manshik,"My ""Flower And Soldier"" (Na ŬI ""Kkot Kwa Pyŏngjŏng,"" 1940)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1136,Fiction,채만식,Ch'ae Man-shik,My Idiot Uncle,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Ch'ae Man shik/Ch'ae Man-shik
1137,Fiction,채만식,Ch'ae Man-shik,My Idiot Uncle,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Ch'ae Man shik/Ch'ae Man-shik
1138,Fiction,채만식,Chae Man-sik,My Idiot Uncle,Yi Kyong-Sik,The Unenlightened And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers/Pace International Research, Inc.",1983.0,Chae Man sik/Chae Man-sik
1139,Fiction,채만식,Ch'ae Manshik,My Innocent Uncle, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'ae Manshik
1140,Fiction,채만식,Ch'ae Manshik,"Skewered Beef (Sanjŏk, 1929)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1141,Fiction,채만식,Ch'ae Manshik,"Sunset (Nakcho, 1948)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1142,Fiction,채만식,Ch'ae Manshik,"The Grasshopper, The Kingfisher, And The Ant (Wangch'I Wa Sosae Wa Kemi, 1941)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1143,Fiction,채만식,Ch'ae Man-shik,The Wife And Children,"Bruce Fulton, Ju-Chan Fulton",Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Ch'ae Man shik/Ch'ae Man-shik
1144,Fiction,채만식,Ch'ae Manshik,"Travel Sketches (Yŏhaeng Sup'Il, 1935)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1145,Fiction,채만식,Ch'ae Manshik,"Ungrateful Wretch (Purhyo Chashik, 1925)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1146,Fiction,채만식,Ch'ae Manshik,"Whatever Possessed Me?: A Play In One Act (Yesu Na An Midŏttŭmyŏn, 1937)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1147,Fiction,채만식,Ch'ae Manshik,"Yujŏng And I (Yujŏng Kwa Na, 1937)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1148,Fiction,천명관,Cheon Myeong-kwan, ,Jeon Miseli,Homecoming,Asia publishers,2015.0,Cheon Myeong kwan/Cheon Myeong-kwan
1149,Fiction,천명관,Cheon Myeong-kwan, ,Kyoung-Lee Park,Modern Family,White Pine Press,2015.0,Cheon Myeong kwan/Cheon Myeong-kwan
1150,Fiction,천명관,Cheon Myeong-Kwan,Frank And I,Kevin O’Rourke,"Azalea: Journal Of Korean Literature & Culture, V.5 P.151-171",University of Hawai'i Press,2012.0,Cheon Myeong Kwan/Cheon Myeong-Kwan
1151,Fiction,천명관,Cheon Myeong-kwan,Homecoming, ,"Storytelling Asia, V.10 No.1 P.126",Asia Publishing Co,2015.0,Cheon Myeong kwan/Cheon Myeong-kwan
1152,Fiction,천명관,Cheon Myeong-gwan,Pink,Jamie Chang,"Azalea: Journal Of Korean Literature & Culture, V.11 P.85-99",University of Hawai'i Press,2018.0,Cheon Myeong gwan/Cheon Myeong-gwan
1153,Fiction,천명관,Cheon Myeong-gwan,Twenty,Jamie Chang,"Azalea: Journal Of Korean Literature & Culture, V.11 P.41-63",University of Hawai'i Press,2018.0,Cheon Myeong gwan/Cheon Myeong-gwan
1154,Fiction,천승세,Cheon Seung-se,Hye-Ja's Snow Flowers,Suh Ji-Moon,Reunion So Far Away: A Collection Of Contemporary Korean Fiction,Korean National Commission for Unesco,1994.0,Cheon Seung se/Cheon Seung-se
1155,Fiction,천운영,Chon Un-yong, ,Bruce & Ju-Chan Fulton,The Catcher In The Loft,Codhill Press,2019.0,Chon Un yong/Chon Un-yong
1156,Fiction,천운영,Ch̕ŏn Un-yŏng,Aftertaste,Julie Y. Min,"Acta Koreana, V.14 No.1 P.295-308",Academia Koreana,2011.06,Chon Un yong/Chon Un-yong/Ch̕ŏn Un-yŏng
1157,Fiction,천운영,Ch̕ŏn Un-yŏng,Ali Skips Rope,"Bruce Fulton, Ju-Chan Fulton","Acta Koreana, V.14 No.1 P.277-294",Academia Koreana,2011.06,Chon Un yong/Chon Un-yong/Ch̕ŏn Un-yŏng
1158,Fiction,천운영,Ch̕ŏn Un-yŏng,Ali Skips Rope,"Bruce Fulton, Ju-Chan Fulton",The Future Of Silence: Fiction By Korean Women,Zephyr press,2016.0,Chon Un yong/Chon Un-yong/Ch̕ŏn Un-yŏng
1159,Fiction,천운영,Cheon Woon Young,Needle,Sora Kim-Russell,"Azalea: Journal Of Korean Literature & Culture, V.2 P.271-290",University of Hawai'i Press,2008.0,Cheon Woon Young
1160,Fiction,천희란,Cheon Heerahn, ,Emily Yae Won,Five Preludes & A Fugue,Strangers Press,2019.0,Cheon Heerahn
1161,Fiction,최련,Ch'oe Ryŏn,Make The Ocean Blue,Heinz Insu Fenkl,"Azalea: Journal Of Korean Literature & Culture, V.2 P.167-191",University of Hawai'i Press,2008.0,Ch'oe Ryon/Ch'oe Ryŏn
1162,Fiction,최륜,Choi Ryun,Let The Sea Swell Blue,차세웅,"Asia: Magazine Of Asian Literature, V.2 No.2 P.106-135",Asia Publishing Co,2007.0,Choi Ryun
1163,Fiction,최명익,Ch'oe Myongik, ,Janet Poole,Walking In The Rain : Volume 094,Asia publishers,2015.0,Ch'oe Myongik
1164,Fiction,최명익,Ch'oe Myong-Ik,Walking In The Rain, ,"Korean Literature Today, V.5 No.4, P.37",International P.E.N,2000.0,Ch'oe Myong Ik/Ch'oe Myong-Ik
1165,Fiction,최민우,Choi Min-woo, ,Jeon Seung-Hee,Dishonored,Asia publishers,2014.0,Choi Min woo/Choi Min-woo
1166,Fiction,최민우,Choi Min-Woo,Dishonored, ,"Storytelling Asia, V.8 No.3, P.222",Asia Publishing Co,2013.0,Choi Min Woo/Choi Min-Woo
1167,Fiction,최범수,"Choi, Bum-so",Silent Parallel,Hong Myoung-Hee,Korean Short Stories,Il Ji Sa,1975.0,"Choi, Bum so/Choi, Bum-so"
1168,Fiction,최상규,Ch'oe Sanggyu,Point,"Charles Rosenberg, Peter H. Lee.",Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Ch'oe Sanggyu
1169,Fiction,최서해,Choi Seo-hae, ,Janet Hong,Consumption,Literature Translation Institute of Korea*,2014.0,Choi Seo hae/Choi Seo-hae
1170,Fiction,최서해,Ch'oe Sŏ-hae, ,Sunyoung Park,Escape : Volume 088,Asia publishers,2014.0,Ch'oe So hae/Ch'oe So-hae/Ch'oe Sŏ-hae
1171,Fiction,최서해,Choi Seo-hae, ,Janet Hong,Homeland,Literature Translation Institute of Korea*,2014.0,Choi Seo hae/Choi Seo-hae
1172,Fiction,최서해,Choi Seo-hae, ,Janet Hong,Hunger And Slaughter,Literature Translation Institute of Korea*,2014.0,Choi Seo hae/Choi Seo-hae
1173,Fiction,최서해,Chʻoe Sŏ-hae,"Bloody Flames (Hongyŏm, 1927)",Jin-Kyung Lee,Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Ch`oe So hae/Ch`oe So-hae/Chʻoe Sŏ-hae
1174,Fiction,최서해,Choe Sohae,Escape,Sunyoung Park,On The Eve Of The Uprising; And Other Stories From Colonial Korea,Cornell Univ. East Asis Series,2010.0,Choe Sohae
1175,Fiction,최성각,CH’OE SŎNGGAK,Bicycle Man,Emily Soule,"Acta Koreana, V.18 No.2 P.662-664",Academia Koreana,2015.12,CH'OE SONGGAK/CH’OE SŎNGGAK
1176,Fiction,최성문,Choi Sung-mun,Motion Sickness, ,"Storytelling Asia, V.13 , P.172",Asia Publishing Co,2018.0,Choi Sung mun/Choi Sung-mun
1177,Fiction,최세희,Choe Se-hui,On The Overhead Bridge,Mchale Brendan,The Road To Sampo And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Se hui/Choe Se-hui
1178,Fiction,최수철,Ch’oe Su-ch’ŏl,Mouth To Mouth,"Bruce Fulton, Ju-Chan Fulton","Azalea: Journal Of Korean Literature & Culture, V.7 P.255-257",University of Hawai'i Press,2014.0,Ch'oe Su ch'ol/Ch'oe Su-ch'ol/Ch’oe Su-ch’ŏl
1179,Fiction,최수철,Ch’oe Such’ŏl,Who Is It?,"Bruce Fulton, Ju-Chan Fulton","Acta Koreana, V.18 No.2 P.665-667",Academia Koreana,2015.12,Ch'oe Such'ol/Ch’oe Such’ŏl
1180,Fiction,최윤,Ch’oe Yun,10:55:00, ,"Azalea: Journal Of Korean Literature & Culture, V.7 P.259-261",University of Hawai'i Press,2014.0,Ch'oe Yun/Ch’oe Yun
1181,Fiction,최윤,Ch'oe Yun, ,Jun Yewon,Mannequin,Dalkey Archive Press,2016.0,Ch'oe Yun
1182,Fiction,최윤,Ch'oe Yun, ,Suh Ji-Moon,The Flower With Thirteen Fragrances,Lynne Rienner Pub.,1999.0,Ch'oe Yun
1183,Fiction,최윤,Ch'oi Yun, ,Bruce Fulton,The Last Of Hanako,Jimoondang,2003.0,Ch'oi Yun
1184,Fiction,최윤,Ch'oe Yun, ,Bruce Fulton,The Last Of Hanak'o,Asia publishers,2012.0,Ch'oe Yun
1185,Fiction,최윤,Ch'oe Yun, ,"Bruce Fulton, Ju-Chan Fulton",There A Petal Silently Falls,Columbia University Press*,2008.0,Ch'oe Yun
1186,Fiction,최윤,Ch'oe Yun,A Mute's Chant (1989),Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Ch'oe Yun
1187,Fiction,최윤,Chʼoe Yun,His Father's Keeper,Suh Ji-Moon,Reunion So Far Away: A Collection Of Contemporary Korean Fiction,Korean National Commission for Unesco,1994.0,Ch'oe Yun/Chʼoe Yun
1188,Fiction,최윤,Ch'oe Yun,His Father's Keeper,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Ch'oe Yun
1189,Fiction,최윤,Ch'oe yun,His Father's Keeper,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Ch'oe yun
1190,Fiction,최윤,Ch'oe Yun,Stone In Your Heart (1992),Kim Yung-Hee,Questioning Minds: Short Stories By Modern Korean Women Writers,University of Hawaii Press,2010.0,Ch'oe Yun
1191,Fiction,최윤,Ch'oe Yun,The Clearing,"Bruce Fulton, Ju-Chan Fulton","Azalea: Journal Of Korean Literature & Culture, V.10 P.163-201",University of Hawai'i Press,2017.0,Ch'oe Yun
1192,Fiction,최윤,Ch'oe Yun,The Flower With Thirteen Fragrances,Suh Ji-Moon,"Korean Literature Today, V.2 No.4 P.95","Korean Centre, International P.E.N.",1997.0,Ch'oe Yun
1193,Fiction,최윤,Ch'oe Yun,The Flower With Thirteen Fragrances,Suh Ji-Moon,The Golden Phoenix : Seven Contemporary Korean Short Stories,Lynne Rienner Pub.,1999.0,Ch'oe Yun
1194,Fiction,최윤,Ch'oe Yun,The Gray Snowman, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Yun
1195,Fiction,최윤,Ch'oe Yun,The Last Of Hanak'o,"Bruce Fulton, Ju-Chan Fulton",Wayfarer: New Fiction By Korean Women,Women in Translation,1997.0,Ch'oe Yun
1196,Fiction,최윤,Choe Yun,The Last Of Kanako,"Bruce Fulton, Ju-Chan Fulton",Wayfarer: New Fiction By Korean Women,Women in Translation,1997.0,Choe Yun
1197,Fiction,최윤,Ch'oe Yun,The Thirteen-Scent Flower,"Bruce Fulton, Ju-Chan Fulton",There A Petal Silently Falls,Columbia University Press,2008.0,Ch'oe Yun
1198,Fiction,최윤,Ch'oe Yun,There A Petal Silently Falls,"Bruce Fulton, Ju-Chan Fulton",There A Petal Silently Falls,Columbia University Press,2008.0,Ch'oe Yun
1199,Fiction,최윤,Ch'oe Yun,Whisper Yet,"Bruce Fulton, Ju-Chan Fulton",There A Petal Silently Falls,Columbia University Press,2008.0,Ch'oe Yun
1200,Fiction,최은영,Choi Eunyoung,"Sister, My Little Soonae",Sung Ryu,"Azalea: Journal Of Korean Literature & Culture, V.12 P.213-233",University of Hawai'i Press,2019.0,Choi Eunyoung
1201,Fiction,최은영,Choi Eunyoung,That Summer, ,"Storytelling Asia, V.12 P.186",Asia Publishing Co,2017.0,Choi Eunyoung
1202,Fiction,최인석,Choe In-seok,Somewhere In The Bolilvian Jungle,전미세리,"Asia: Magazine Of Asian Literature, V.3 No.2 P.213-237",Asia Publishing Co,2008.0,Choe In seok/Choe In-seok
1203,Fiction,최인호,Choi In-ho, ,Bruce Fulton,Another Man's City,Dalkey Archive Press,2014.0,Choi In ho/Choi In-ho
1204,Fiction,최인호,Choe In-ho, ,Bruce Fulton,Deep Blue Night,Jimoondang,2002.0,Choe In ho/Choe In-ho
1205,Fiction,최인호,Choi Inho, ,Kong Yoo-Jung,Tower Of Ants,Hollym,2004.0,Choi Inho
1206,Fiction,최인호,Choe In-ho,Another Man's Room,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Choe In ho/Choe In-ho
1207,Fiction,최인호,Ch'oe Inho,Another Man's Room, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Inho
1208,Fiction,최인호,Choe In-ho.,Another Man's Room,Kevin O'Rourke,Ten Korean Short Stories,Yonsei University Press,1981.0,Choe In ho./Choe In-ho.
1209,Fiction,최인호,Choe In-ho,Another Man's Room,Mchale Brendan,The Road To Sampo And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe In ho/Choe In-ho
1210,Fiction,최인호,Ch'oe Inho,Dead Person,Na Young Bae,"Acta Koreana, V.11 No.3 P.197-215",Academia Koreana,2008.12,Ch'oe Inho
1211,Fiction,최인호,Ch'oe Inho,The Boozer,Marshall R. Phil,Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Ch'oe Inho
1212,Fiction,최인호,Choi In-Ho,The Drunkard, ,"Korean Literature Today, V.4 No.1 P.125","Korean Centre, International P.E.N.",1999.0,Choi In Ho/Choi In-Ho
1213,Fiction,최인훈,Choi In-hoon, ,Chun Kyung-Ja,A Grey Man,Si-sa-yong-o-sa,1988.0,Choi In hoon/Choi In-hoon
1214,Fiction,최인훈,Choi In-hoon, ,Chun Kyung-Ja,House Of Idols,Jimoondang,2003.0,Choi In hoon/Choi In-hoon
1215,Fiction,최인훈,Choi In-hoon, , ,Modern Korean Fiction,Korean Culture & Arts Foundation,1983.0,Choi In hoon/Choi In-hoon
1216,Fiction,최인훈,Ch'oe In-Hun, ,Stephen Moore,Reflections On A Mask,Homa & Sekey,2002.0,Ch'oe In Hun/Ch'oe In-Hun
1217,Fiction,최인훈,Choi In-hoon, ,Hong Ki-Chang,The Daily Life Of Ku-Poh The Novelist,Fremont Publications,1985.0,Choi In hoon/Choi In-hoon
1218,Fiction,최인훈,Choi In-Hun, ,Kevin O'Rourke,The Square,Spindlewood,1985.0,Choi In Hun/Choi In-Hun
1219,Fiction,최인훈,Choi In-Hun, ,Kim Seong-Kon,The Square,Dalkey Archive Press,2014.0,Choi In Hun/Choi In-Hun
1220,Fiction,최인훈,Ch'oe In-Hun,A Christmas Carol, ,"Korean Literature Today, V.4 No.4 P.48","Korean Centre, International P.E.N.",1999.0,Ch'oe In Hun/Ch'oe In-Hun
1221,Fiction,최인훈,Ch'oe Inhun,Christmas Carol,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Ch'oe Inhun
1222,Fiction,최인훈,Choi In-hun,"Empire Radio, Live Transmission",Jihyun Park,Readymade Bodhisattva: : The Kaya Anthology Of South Korean Science Fiction,Kaya Press,2019.0,Choi In hun/Choi In-hun
1223,Fiction,최인훈,Chʼoe In-hun,End Of The Road (1966),John Holstein,A Moment's Grace: Stories From Korean In Transition,Cornell Univ. East Asia Program,2010.0,Ch'oe In hun/Ch'oe In-hun/Chʼoe In-hun
1224,Fiction,최인훈,Chʼoe In-hun,House Of Idols (1960),John Holstein,A Moment's Grace: Stories From Korean In Transition,Cornell Univ. East Asia Program,2010.0,Ch'oe In hun/Ch'oe In-hun/Chʼoe In-hun
1225,Fiction,최인훈,Ch'oe In-Hun,House Of The Idols, ,"Korean Literature Today, V.1 No.1, P.102",International P.E.N,1996.0,Ch'oe In Hun/Ch'oe In-Hun
1226,Fiction,최인훈,Choi In-Hoon,Imprisoned,Chun Kyung-Ja,The Voice Of The Governor General And Other Stories Of Modern Korea,EastBridge,2002.0,Choi In Hoon/Choi In-Hoon
1227,Fiction,최인훈,Ch'oe In-Hun,Laughter, ,"Korean Literature Today, V.5 No.2, P.58",International P.E.N,2000.0,Ch'oe In Hun/Ch'oe In-Hun
1228,Fiction,최인훈,Choi Inhoon,Laughter,Lee Sangok,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Choi Inhoon
1229,Fiction,최인훈,Ch'oe In-Hun,My Idol's Abode, ,"Korean Literature Today, V.6 No.1, P.117",International P.E.N,2001.0,Ch'oe In Hun/Ch'oe In-Hun
1230,Fiction,최인훈,Ch'oe In-hoon,My Idol's Abode,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Ch'oe In hoon/Ch'oe In-hoon
1231,Fiction,최인훈,Ch'oe In-hoon,My Idol's Abode,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Ch'oe In hoon/Ch'oe In-hoon
1232,Fiction,최인훈,Choi Inhoon,The Laughter,Lee Sangok,Modern Short Stories From Korea,Heinemann Educational Books,1980.0,Choi Inhoon
1233,Fiction,최인훈,Choi In-Hoon,The Voice Of The Governor-General,Chun Kyung-Ja,The Voice Of The Governor General And Other Stories Of Modern Korea,EastBridge,2002.0,Choi In Hoon/Choi In-Hoon
1234,Fiction,최일남,Ch'oe Illam,Ballad, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Illam
1235,Fiction,최일남,Choe Il-nam,The Color Of Mugwort,Kim Song-Hyon,Two Travelers And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Il nam/Choe Il-nam
1236,Fiction,최일남,Ch'oe Il-Nam,The Flowing Drum, ,"Korean Literature Today, V.5 No.3, P.73",International P.E.N,2000.0,Ch'oe Il Nam/Ch'oe Il-Nam
1237,Fiction,최일남,Choi Il-nam,The Lone Wolf,Suh Ji-Moon,Anthology Of Korean Literary,Dong-Suh Munhaksa,1988.0,Choi Il nam/Choi Il-nam
1238,Fiction,최정희,Choe Chung-Hui, ,Genell Y. Poitras,Cry Of The Harp,EastBridge,2005.0,Choe Chung Hui/Choe Chung-Hui
1239,Fiction,최정희,Choe Chong-hui,Chom-Nye,Genell Y. Poitras,The Cruel City And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Chong hui/Choe Chong-hui
1240,Fiction,최정희,Choi Jeonghui,Chom-Nye,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1241,Fiction,최정희,Choe Chong-hui,Hospital Room 204,Edward D. Rockstei,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Choe Chong hui/Choe Chong-hui
1242,Fiction,최정희,Ch'oe Chŏng-hŭi,Mountain Rites (1938),Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Ch'oe Chong hui/Ch'oe Chong-hui/Ch'oe Chŏng-hŭi
1243,Fiction,최정희,Choe Chong-hui,Round And Round The Pagoda,Genell Y. Poitras,The Cruel City And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Chong hui/Choe Chong-hui
1244,Fiction,최정희,Choi Jeonghui,Round And Round The Pagoda,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1245,Fiction,최정희,Choi Jeonghui,The Cry Of The Harp,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1246,Fiction,최정희,Ch'oe Chong-bui,The Haunted House,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Ch'oe Chong bui/Ch'oe Chong-bui
1247,Fiction,최정희,Ch'oe Chŏnghŭi,The Ritual At The Well, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Chonghui/Ch'oe Chŏnghŭi
1248,Fiction,최정희,Choe Chong-hui,The Ritual At The Well,Genell Y. Poitras,The Cruel City And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Chong hui/Choe Chong-hui
1249,Fiction,최정희,Choi Jeonghui,The Ritual At The Well,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1250,Fiction,최정희,Ch'oe Chong-Hui,The Rooster, ,"Korean Literature Today, V.2 No.3, P.29",International P.E.N,1997.0,Ch'oe Chong Hui/Ch'oe Chong-Hui
1251,Fiction,최정희,Chʼoe Chŏng-hŭi,The Rooster,Chu Yo-Sup,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Ch'oe Chong hui/Ch'oe Chong-hui/Chʼoe Chŏng-hŭi
1252,Fiction,최정희,Choi Junghee,The Rooster,Jin-Young Choi,Unspoken Voices,Homa & Sekey,2002.0,Choi Junghee
1253,Fiction,최정희,Ch'oe Cho˘ng-Hu˘i,When The Cricket Chirps, ,"Korean Literature Today, V.3 No.4 P.49","Korean Centre, International P.E.N.",1998.0,Ch'oe ChoVng HuVi/Ch'oe ChoVng-HuVi/Ch'oe Cho˘ng-Hu˘i
1254,Fiction,최정희,Choe Chong-hui,When The Cricket Chirrs,Kim Chong-U,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Choe Chong hui/Choe Chong-hui
1255,Fiction,최정희,Ch'oe Chǒnghǔi,When The Cricket Chirrs,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Ch'oe Chonghui/Ch'oe Chǒnghǔi
1256,Fiction,최지애,Choi Ji-ae,Sweet Fiction, ,"Storytelling Asia, V.9 No.1, P.",Asia Publishing Co,2014.0,Choi Ji ae/Choi Ji-ae
1257,Fiction,최지월,Choe Jiwol, , ,Days Of Bereavement,Sample translation available at DLKL*,2014.0,Choe Jiwol
1258,Fiction,최진영,Choe Jinyeong, , ,The Name Of The Girl Who Passed You By,Sample translation available at DLKL*,2010.0,Choe Jinyeong
1259,Fiction,최진영,Choi Jinyoung,Nearly,Bonnie Tilland,"Azalea: Journal Of Korean Literature & Culture, V.12 P.99-124",University of Hawai'i Press,2019.0,Choi Jinyoung
1260,Fiction,최진영,Ch’oe Chinyŏng,Where Exactly,Bonnie Tilland,"Acta Koreana, V.22 No.1 P.129-142",Academia Koreana,2019.06,Ch'oe Chinyong/Ch’oe Chinyŏng
1261,Fiction,최학,Choi Hak,The Guest,Agnita Tennant,The Star And Other Korean Short Stories,Kegan Paul International,1996.0,Choi Hak
1262,Fiction,편혜영,Pyun Hye-Young, ,Sora Kim-Russell,City Of Ash And Red,Skyhorse Publishing,2018.0,Pyun Hye Young/Pyun Hye-Young
